id;btag;accountid;catid;partnerid;amount;memo;transferid;isUmbuchung
800;2009-02-28;1;7;122;381095;Abr. 28.02.;;0
802;2009-03-03;1;1000;280;87047;;;0
803;2009-03-03;1;11066;280;70047;;802;0
804;2009-03-03;1;11069;280;17000;;802;0
805;2009-03-16;1;4;122;1350;;;0
807;2009-04-03;1;1000;280;87047;;;0
808;2009-04-03;1;11066;280;70047;;807;0
809;2009-04-03;1;11069;280;17000;;807;0
810;2009-04-04;1;7;122;169918;Abr. bis 04.04;;0
812;2009-04-15;1;2;122;190000;;;0
814;2009-04-30;1;0;20;65453;;;0
815;2009-04-30;1;0;122;28714;;;0
816;2009-05-03;1;1000;280;87047;;;0
817;2009-05-03;1;11066;280;70047;;816;0
818;2009-05-03;1;11069;280;17000;;816;0
819;2009-05-05;1;2;122;70000;;;0
821;2009-05-09;1;7;122;673176;Abr bis 09.05;;0
823;2009-05-09;1;7;122;0;;;0
824;2009-05-13;1;0;18;36077;;;0
825;2009-05-15;1;0;194;34457;;;0
826;2009-05-21;1;7;122;2104579;Kauf Dax Long;;0
828;2009-05-30;1;10009;160;63858;;;0
829;2009-06-03;1;1000;280;87047;;;0
830;2009-06-03;1;11066;280;70047;;829;0
831;2009-06-03;1;11069;280;17000;;829;0
832;2009-07-01;1;1000;125;37;;;0
833;2009-07-01;1;10015;125;0;;832;0
834;2009-07-01;1;2107;125;37;;832;0
835;2009-07-01;1;10054;125;0;;832;0
836;2009-07-01;1;10037;125;0;;832;0
837;2009-07-01;1;2500;125;0;;832;0
838;2009-07-01;1;10015;125;0;;832;0
839;2009-07-01;1;10015;125;0;;832;0
840;2009-07-03;1;1000;280;87047;;;0
841;2009-07-03;1;11066;280;70047;;840;0
842;2009-07-03;1;11069;280;17000;;840;0
843;2009-07-03;1;4;122;1970277;Abrechnung WP-Käufe gem. Depot;;0
845;2009-07-10;1;11015;191;50000;überzahlter Unterhalt;;0
846;2009-07-18;1;7;122;292152;Abrechnung bis 17.07;;0
848;2009-07-27;1;4;122;3534055;Abrechnung WP-Kauf;;0
850;2009-07-28;1;4;122;100000;;;0
852;2009-08-03;1;1000;280;87047;;;0
853;2009-08-03;1;11066;280;70047;;852;0
854;2009-08-03;1;11069;280;17000;;852;0
855;2009-09-03;1;1000;280;87047;;;0
856;2009-09-03;1;11066;280;70047;;855;0
857;2009-09-03;1;11069;280;17000;;855;0
858;2009-09-03;1;7;122;408325;Abrechnung biis 02.07.2009;;0
860;2009-09-09;1;4;122;2466453;;;0
862;2009-10-01;1;1000;125;-213;;;0
863;2009-10-01;1;10015;125;-205;;862;0
864;2009-10-01;1;2107;125;0;;862;0
865;2009-10-01;1;10054;125;-8;;862;0
866;2009-10-01;1;10037;125;0;;862;0
867;2009-10-01;1;2500;125;0;;862;0
868;2009-10-01;1;10015;125;0;;862;0
869;2009-10-01;1;10015;125;0;;862;0
870;2009-10-02;1;2;122;426;;;0
872;2009-10-02;1;2500;196;-9;;;0
873;2009-10-03;1;1000;280;87047;;;0
874;2009-10-03;1;11066;280;70047;;873;0
875;2009-10-03;1;11069;280;17000;;873;0
876;2009-10-04;1;7;122;201570;Abrechnung bis 02.10.;;0
878;2009-10-10;1;7;122;280198;Abrechn bis 09.10.;;0
880;2009-11-03;1;1000;280;87047;;;0
881;2009-11-03;1;11066;280;70047;;880;0
882;2009-11-03;1;11069;280;17000;;880;0
883;2009-11-05;1;10004;124;495636;Erstattung 2008;;0
884;2009-11-05;1;4;122;3000000;;;0
886;2009-11-10;1;7;122;807807;WP-Abrechnung CoBa;;0
888;2009-11-13;1;2;122;250000;;;0
890;2009-11-16;1;4;122;271932;;;0
892;2009-11-16;1;7;122;1000000;;;0
894;2009-11-28;1;7;122;252811;Abrechnung bis 27.11;;0
896;2009-12-03;1;1000;280;87047;;;0
897;2009-12-03;1;11066;280;70047;;896;0
898;2009-12-03;1;11069;280;17000;;896;0
899;2009-12-11;1;7;122;270616;Abrechnung bis 10.12;;0
901;2009-12-15;1;2;122;800000;;;0
903;2009-12-24;1;7;122;2455614;Abrechnung WP-Verkauf;;0
905;2009-12-31;1;10038;197;58515;;;0
906;2009-12-31;1;3;122;4671;;;0
908;2009-12-31;1;10038;197;-4617;;;0
909;2009-12-31;1;1000;125;2005;;;0
910;2009-12-31;1;10015;125;0;;909;0
911;2009-12-31;1;2107;125;2684;;909;0
912;2009-12-31;1;10054;125;0;;909;0
913;2009-12-31;1;10037;125;0;;909;0
914;2009-12-31;1;2500;125;-679;;909;0
915;2009-12-31;1;10015;125;0;;909;0
916;2009-12-31;1;10015;125;0;;909;0
917;2009-12-31;1;0;198;-1780;;;0
918;2009-12-31;1;0;198;-13595;;;0
919;2010-01-03;1;1000;280;87047;;;0
920;2010-01-03;1;11066;280;70047;;919;0
921;2010-01-03;1;11069;280;17000;;919;0
922;2010-01-10;1;7;122;168198;Abrechnung bis 10.01. (incl ADAC-Karten);;0
924;2010-01-11;1;3;122;83891;;;0
926;2010-01-15;1;2;122;250000;;;0
928;2010-01-20;1;7;122;1005045;Abrechnung WP-Kauf Ulli;;0
930;2010-01-28;1;7;122;564521;;;0
932;2010-02-03;1;1000;280;87047;;;0
933;2010-02-03;1;11066;280;70047;;932;0
934;2010-02-03;1;11069;280;17000;;932;0
935;2010-02-08;1;11015;191;50000;überzahlter Unterhalt;;0
936;2010-02-13;1;7;122;182410;Abrechnung bis 12.02.;;0
938;2010-02-15;1;2;122;280000;;;0
940;2010-02-24;1;2;122;100000;;;0
942;2010-02-27;1;7;122;1400073;Ausgleichrechnung;;0
944;2010-03-03;1;1000;280;87047;;;0
945;2010-03-03;1;11066;280;70047;;944;0
946;2010-03-03;1;11069;280;17000;;944;0
947;2010-03-06;1;7;122;101982;Abrechnung bis 05.03.;;0
949;2010-03-09;1;10009;160;28418;;;0
950;2010-03-13;1;10009;160;74544;;;0
951;2010-03-15;1;2;122;250000;;;0
953;2010-03-31;1;1000;125;1590;;;0
954;2010-03-31;1;10015;125;0;;953;0
955;2010-03-31;1;2107;125;1590;;953;0
956;2010-03-31;1;10054;125;0;;953;0
957;2010-03-31;1;10037;125;0;;953;0
958;2010-03-31;1;2500;125;0;;953;0
959;2010-03-31;1;10015;125;0;;953;0
960;2010-03-31;1;10015;125;0;;953;0
961;2010-03-31;1;1000;125;3725;;;0
962;2010-03-31;1;10015;125;0;;961;0
963;2010-03-31;1;2107;125;6028;;961;0
964;2010-03-31;1;10054;125;-714;;961;0
965;2010-03-31;1;10037;125;0;;961;0
966;2010-03-31;1;2500;125;-1589;;961;0
967;2010-03-31;1;10015;125;0;;961;0
968;2010-03-31;1;10015;125;0;;961;0
969;2010-04-04;1;7;122;87930;Abrechnung bis 02.04.;;0
971;2010-04-06;1;1000;280;87047;;;0
972;2010-04-06;1;11066;280;70047;;971;0
973;2010-04-06;1;11069;280;17000;;971;0
974;2010-04-15;1;2;122;250000;;;0
976;2010-05-01;1;7;122;114497;Abrechnung bis 02.05 inkl. Miete etc.;;0
978;2010-05-03;1;1000;280;87047;;;0
979;2010-05-03;1;11066;280;70047;;978;0
980;2010-05-03;1;11069;280;17000;;978;0
981;2010-05-05;1;0;200;76673;;;0
982;2010-05-14;1;2;122;550000;;;0
984;2010-05-15;1;7;122;39395;Abrechng bis 15.05;;0
986;2010-06-03;1;1000;280;87047;;;0
987;2010-06-03;1;11066;280;70047;;986;0
988;2010-06-03;1;11069;280;17000;;986;0
989;2010-06-03;1;7;122;195439;Abrech bis 03.06.;;0
991;2010-06-15;1;2;122;250000;;;0
993;2010-06-15;1;2;122;85000;;;0
995;2010-06-19;1;7;122;255544;Abrechng bis 18.06;;0
997;2010-06-24;1;11069;280;6497;Abrechnung Furkel 2009;;0
998;2010-06-30;1;1000;125;1588;;;0
999;2010-06-30;1;10015;125;0;;998;0
1000;2010-06-30;1;2107;125;2161;;998;0
1001;2010-06-30;1;10054;125;-569;;998;0
1002;2010-06-30;1;10037;125;0;;998;0
1003;2010-06-30;1;2500;125;-4;;998;0
1004;2010-06-30;1;10015;125;0;;998;0
1005;2010-06-30;1;10015;125;0;;998;0
1006;2010-06-30;1;1000;125;4185;;;0
1007;2010-06-30;1;10015;125;0;;1006;0
1008;2010-06-30;1;2107;125;5684;;1006;0
1009;2010-06-30;1;10054;125;0;;1006;0
1010;2010-06-30;1;10037;125;0;;1006;0
1011;2010-06-30;1;2500;125;-1499;;1006;0
1012;2010-06-30;1;10015;125;0;;1006;0
1013;2010-06-30;1;10015;125;0;;1006;0
1014;2010-07-02;1;2;122;120000;;;0
1016;2010-07-03;1;1000;280;87047;;;0
1017;2010-07-03;1;11066;280;70047;;1016;0
1018;2010-07-03;1;11069;280;17000;;1016;0
1019;2010-07-03;1;7;122;306482;Abrechnung bis 03.07;;0
1021;2010-07-11;1;7;122;207311;Abrechnung bis 11.07.;;0
1023;2010-07-11;1;7;122;160000;Barausgleich (2/3 von 2.400 2. Quartal);;0
1025;2010-07-12;1;7;122;1252160;Abrechng. WP-Verkauf Best of Asia;;0
1027;2010-07-15;1;2;122;100000;;;0
1029;2010-08-03;1;1000;280;87047;;;0
1030;2010-08-03;1;11066;280;70047;;1029;0
1031;2010-08-03;1;11069;280;17000;;1029;0
1032;2010-08-08;1;7;122;491250;Abrechnung bis 07.08.2010;;0
1034;2010-08-08;1;7;122;33333;Barausgleich (1/3 von 1000);;0
1036;2010-08-23;1;10004;124;171833;Erstattung 2009;;0
1037;2010-08-30;1;7;122;247824;Abrechnung bis 28.08.;;0
1039;2010-09-03;1;1000;280;87047;;;0
1040;2010-09-03;1;11066;280;70047;;1039;0
1041;2010-09-03;1;11069;280;17000;;1039;0
1042;2010-09-05;1;7;122;191521;Abrechung bis 05.09.;;0
1044;2010-09-15;1;2;122;260000;;;0
1046;2010-10-01;1;2;122;9008;;;0
1048;2010-10-01;1;1000;125;2911;;;0
1049;2010-10-01;1;10015;125;0;;1048;0
1050;2010-10-01;1;2107;125;3954;;1048;0
1051;2010-10-01;1;10054;125;0;;1048;0
1052;2010-10-01;1;10037;125;0;;1048;0
1053;2010-10-01;1;2500;125;-1043;;1048;0
1054;2010-10-01;1;10015;125;0;;1048;0
1055;2010-10-01;1;10015;125;0;;1048;0
1056;2010-10-02;1;7;122;626391;Abrechnung bis 02.10. inkl ADAC-Karten Oktober;;0
1058;2010-10-03;1;1000;280;87047;;;0
1059;2010-10-03;1;11066;280;70047;;1058;0
1060;2010-10-03;1;11069;280;17000;;1058;0
1061;2010-10-10;1;10009;160;-15000;;;0
1062;2010-10-21;1;17;280;70000;Antel Furkel Renovierung;;0
1064;2010-11-01;1;7;122;284990;Abrechunung bis 01.11.;;0
1066;2010-11-03;1;1000;280;87047;;;0
1067;2010-11-03;1;11066;280;70047;;1066;0
1068;2010-11-03;1;11069;280;17000;;1066;0
1069;2010-11-15;1;2;122;270000;;;0
1071;2010-11-25;1;17;280;50000;Anteil Furkel;;0
1073;2010-12-03;1;1000;280;87047;;;0
1074;2010-12-03;1;11066;280;70047;;1073;0
1075;2010-12-03;1;11069;280;17000;;1073;0
1076;2010-12-07;1;11015;191;50000;Unterhaltsrückzahlung;;0
1077;2010-12-08;1;7;122;267877;Abrechnung bis 08.12.;;0
1079;2010-12-15;1;2;122;220000;;;0
1081;2010-12-24;1;10009;160;-501;;;0
1082;2010-12-30;1;7;122;76990;Abrechnung bis 30.12.;;0
1084;2010-12-30;1;10038;202;61250;Erstattung Auslagen Abt.-Feier;;0
1085;2010-12-31;1;10009;160;816;;;0
1086;2010-12-31;1;1000;125;-321;;;0
1087;2010-12-31;1;10015;125;0;;1086;0
1088;2010-12-31;1;2107;125;435;;1086;0
1089;2010-12-31;1;10054;125;0;;1086;0
1090;2010-12-31;1;10037;125;0;;1086;0
1091;2010-12-31;1;2500;125;114;;1086;0
1092;2010-12-31;1;10015;125;0;;1086;0
1093;2010-12-31;1;10015;125;0;;1086;0
1094;2010-12-31;1;1000;125;-590;;;0
1095;2010-12-31;1;10015;125;0;;1094;0
1096;2010-12-31;1;2107;125;0;;1094;0
1097;2010-12-31;1;10054;125;-952;;1094;0
1098;2010-12-31;1;10037;125;150;;1094;0
1099;2010-12-31;1;2500;125;212;;1094;0
1100;2010-12-31;1;10015;125;0;;1094;0
1101;2010-12-31;1;10015;125;0;;1094;0
1102;2011-01-03;1;1000;280;87047;;;0
1103;2011-01-03;1;11066;280;70047;;1102;0
1104;2011-01-03;1;11069;280;17000;;1102;0
1105;2011-01-04;1;7;122;312721;Abrechnung 04.01. incl ADAC-Karte 31.12.;;0
1107;2011-01-14;1;2;122;250000;;;0
1109;2011-01-17;1;11071;420;-8080;Nebenkosten RVI Parkplatz Saarkaree;;0
1110;2011-01-21;1;2;122;50000;;;0
1112;2011-02-03;1;1000;280;87047;;;0
1113;2011-02-03;1;11066;280;70047;;1112;0
1114;2011-02-03;1;11069;280;17000;;1112;0
1115;2011-02-05;1;7;122;270074;Abrechnung bis 04.02.;;0
1117;2011-02-15;1;2;122;280000;;;0
1119;2011-03-03;1;1000;280;87047;;;0
1120;2011-03-03;1;11066;280;70047;;1119;0
1121;2011-03-03;1;11069;280;17000;;1119;0
1122;2011-03-05;1;7;122;233677;Abrechung bis 05.03.;;0
1124;2011-03-15;1;2;122;300000;;;0
1126;2011-03-31;1;1000;125;614;;;0
1127;2011-03-31;1;10015;125;0;;1126;0
1128;2011-03-31;1;2107;125;614;;1126;0
1129;2011-03-31;1;10054;125;0;;1126;0
1130;2011-03-31;1;10037;125;0;;1126;0
1131;2011-03-31;1;2500;125;0;;1126;0
1132;2011-03-31;1;10015;125;0;;1126;0
1133;2011-03-31;1;10015;125;0;;1126;0
1134;2011-04-02;1;7;122;134102;Abrechnung bis 02.04.;;0
1136;2011-04-03;1;1000;280;87047;;;0
1137;2011-04-03;1;11066;280;70047;;1136;0
1138;2011-04-03;1;11069;280;17000;;1136;0
1139;2011-04-15;1;2;122;1600000;;;0
1141;2011-05-03;1;1000;280;87047;;;0
1142;2011-05-03;1;11066;280;70047;;1141;0
1143;2011-05-03;1;11069;280;17000;;1141;0
1145;2011-05-07;1;7;204;2073357;;;0
1147;2011-05-07;1;7;122;253905;Abrechnung bis 07.05. ohne Kartendoppel;;0
1149;2011-05-11;1;7;122;323140;;;0
1151;2011-05-15;1;2;122;140000;;;0
1153;2011-05-16;1;2;122;220000;;;0
1155;2011-06-02;1;7;122;265835;;;0
1157;2011-06-03;1;1000;280;87047;;;0
1158;2011-06-03;1;11066;280;70047;;1157;0
1159;2011-06-03;1;11069;280;17000;;1157;0
1160;2011-06-15;1;2;122;307500;;;0
1162;2011-07-01;1;1000;125;879;;;0
1163;2011-07-01;1;10015;125;0;;1162;0
1164;2011-07-01;1;2107;125;947;;1162;0
1165;2011-07-01;1;10054;125;0;;1162;0
1166;2011-07-01;1;10037;125;0;;1162;0
1167;2011-07-01;1;2500;125;-68;;1162;0
1168;2011-07-01;1;10015;125;0;;1162;0
1169;2011-07-01;1;10015;125;0;;1162;0
1170;2011-07-03;1;1000;280;87047;;;0
1171;2011-07-03;1;11066;280;70047;;1170;0
1172;2011-07-03;1;11069;280;17000;;1170;0
1173;2011-07-10;1;7;122;227008;Abrechnung bis 12.07. inkl. KK;;0
1175;2011-07-15;1;2;122;352500;;;0
1177;2011-08-03;1;1000;280;87047;;;0
1178;2011-08-03;1;11066;280;70047;;1177;0
1179;2011-08-03;1;11069;280;17000;;1177;0
1180;2011-08-15;1;2;122;270000;;;0
1182;2011-09-03;1;1000;280;87047;;;0
1183;2011-09-03;1;11066;280;70047;;1182;0
1184;2011-09-03;1;11069;280;17000;;1182;0
1185;2011-09-11;1;7;122;766495;Abrechnung bis 10.09.incl. KK;;0
1187;2011-09-15;1;2;122;250000;;;0
1189;2011-09-30;1;1000;125;552;;;0
1190;2011-09-30;1;10015;125;0;;1189;0
1191;2011-09-30;1;2107;125;552;;1189;0
1192;2011-09-30;1;10054;125;0;;1189;0
1193;2011-09-30;1;10037;125;0;;1189;0
1194;2011-09-30;1;2500;125;0;;1189;0
1195;2011-09-30;1;10015;125;0;;1189;0
1196;2011-09-30;1;10015;125;0;;1189;0
1197;2011-10-03;1;1000;280;87047;;;0
1198;2011-10-03;1;11066;280;70047;;1197;0
1199;2011-10-03;1;11069;280;17000;;1197;0
1200;2011-10-08;1;7;122;545090;Abrechnung bis 08.10 inkl. Kartendoppel;;0
1202;2011-10-14;1;2;122;452401;;;0
1204;2011-11-03;1;1000;280;87047;;;0
1205;2011-11-03;1;11066;280;70047;;1204;0
1206;2011-11-03;1;11069;280;17000;;1204;0
1207;2011-11-15;1;2;122;220453;;;0
1209;2011-12-03;1;1000;280;87047;;;0
1210;2011-12-03;1;11066;280;70047;;1209;0
1211;2011-12-03;1;11069;280;17000;;1209;0
1212;2011-12-15;1;2;122;220000;;;0
1214;2011-12-27;1;7;122;410901;Abrechnung bis 27.12 ohne  KK;;0
1216;2011-12-31;1;1000;125;541;;;0
1217;2011-12-31;1;10015;125;0;;1216;0
1218;2011-12-31;1;2107;125;549;;1216;0
1219;2011-12-31;1;10054;125;0;;1216;0
1220;2011-12-31;1;10037;125;0;;1216;0
1221;2011-12-31;1;2500;125;-8;;1216;0
1222;2011-12-31;1;10015;125;0;;1216;0
1223;2011-12-31;1;10015;125;0;;1216;0
1224;2012-01-03;1;1000;280;87047;;;0
1225;2012-01-03;1;11066;280;70047;;1224;0
1226;2012-01-03;1;11069;280;17000;;1224;0
1227;2012-01-09;1;11019;499;-1000;;;0
1228;2012-01-13;1;2;122;250000;WP-Kauf;;0
1230;2012-01-31;1;1000;125;10291;;;0
1231;2012-01-31;1;10015;125;0;;1230;0
1232;2012-01-31;1;2107;125;13978;;1230;0
1233;2012-01-31;1;10054;125;0;;1230;0
1234;2012-01-31;1;10037;125;0;;1230;0
1235;2012-01-31;1;2500;125;-3687;;1230;0
1236;2012-01-31;1;10015;125;0;ADAC-Kartendoppel;1230;0
1237;2012-01-31;1;10015;125;0;;1230;0
1238;2012-02-01;1;2;122;17823;;;0
1240;2012-02-02;1;7;122;336144;Abrechnung bis 02.02. inkls KK-Umsaätze;;0
1242;2012-02-03;1;1000;280;87047;;;0
1243;2012-02-03;1;11066;280;70047;;1242;0
1244;2012-02-03;1;11069;280;17000;;1242;0
1245;2012-02-18;1;2;122;294935;;;0
1247;2012-03-03;1;1000;280;87047;;;0
1248;2012-03-03;1;11066;280;70047;;1247;0
1249;2012-03-03;1;11069;280;17000;;1247;0
1250;2012-03-04;1;2;122;23000;;;0
1252;2012-03-11;1;1000;124;946116;;;0
1253;2012-03-11;1;10004;124;446116;;1252;0
1254;2012-03-11;1;17;124;500000;;1252;0
1256;2012-03-15;1;2;122;296675;;;0
1258;2012-03-31;1;1000;125;6383;;;0
1259;2012-03-31;1;10015;125;0;;1258;0
1260;2012-03-31;1;2107;125;8670;;1258;0
1261;2012-03-31;1;10054;125;0;;1258;0
1262;2012-03-31;1;10037;125;0;;1258;0
1263;2012-03-31;1;2500;125;-2287;;1258;0
1264;2012-03-31;1;10015;125;0;;1258;0
1265;2012-03-31;1;10015;125;0;;1258;0
1266;2012-04-02;1;2;122;160000;ÜBERTRAG/ÜBERWEISUNG       ÜBERTRAG AUF TAGESGELD PLUS;;0
1268;2012-04-03;1;1000;280;87047;;;0
1269;2012-04-03;1;11066;280;70047;;1268;0
1270;2012-04-03;1;11069;280;17000;;1268;0
1271;2012-04-13;1;2;122;289180;;;0
1273;2012-04-16;1;2;122;120000;ÜBERTRAG/ÜBERWEISUNG       ÜBERTRAG AUF TAGESGELD PLUS;;0
1275;2012-04-19;1;7;122;525531;umbuchung bis 18.04.;;0
1277;2012-05-01;1;7;122;851657;Buchung zum Ausgleich Frspa (Div BASF);;0
1279;2012-05-03;1;1000;280;87047;;;0
1280;2012-05-03;1;11066;280;70047;;1279;0
1281;2012-05-03;1;11069;280;17000;;1279;0
1282;2012-05-11;1;10004;124;105473;;;0
1283;2012-05-12;1;7;122;60741;WP-Abrechnung;;0
1285;2012-05-15;1;2;122;112515;ÜBERTRAG/ÜBERWEISUNG       ÜBERTRAG AUF TAGESGELD PLUS;;0
1287;2012-05-16;1;10009;160;12693;Bargeld;;0
1288;2012-05-16;1;2;122;155015;;;0
1290;2012-06-03;1;1000;280;87047;;;0
1291;2012-06-03;1;11066;280;70047;;1290;0
1292;2012-06-03;1;11069;280;17000;;1290;0
1293;2012-06-25;1;2;122;200000;ÜBERTRAG/ÜBERWEISUNG       ÜBERTRAG AUF TAGESGELD PLUS;;0
1295;2012-06-30;1;2;122;307506;;;0
1297;2012-07-03;1;1000;280;87047;;;0
1298;2012-07-03;1;11066;280;70047;;1297;0
1299;2012-07-03;1;11069;280;17000;;1297;0
1300;2012-07-04;1;7;122;1684534;Abrechung bis 03.07.;;0
1303;2012-07-13;1;2;122;291498;ÜBERTRAG/ÜBERWEISUNG       Ref. HW51219560732219/2;;0
1305;2012-07-13;1;2;122;295015;DATUM 24.05.2012, 08.23 UHR1.TAN 889395;;0
1307;2012-07-13;1;2;122;912903;Umbuchung Bonuszahlung;;0
1309;2012-07-16;1;2;122;140000;ÜBERTRAG/ÜBERWEISUNG       Ref. HX51219845331898/2;;0
1311;2012-07-30;1;2;122;150005;ÜBERTRAG/ÜBERWEISUNG       ÜBERTRAG AUF TAGESGELD PLUS;;0
1313;2012-08-03;1;1000;280;87047;;;0
1314;2012-08-03;1;11066;280;70047;;1313;0
1315;2012-08-03;1;11069;280;17000;;1313;0
1316;2012-08-03;1;2;122;150;ÜBERTRAG/ÜBERWEISUNG       Ref. HJ512216C0253687/2;;0
1318;2012-08-03;1;7;122;654223;Abrechnung bis einschl. 3.8.;;0
1320;2012-08-04;1;10009;160;590;AUSZAHLUNG GAA             GA NR00000607 BLZ50040000 0;;0
1321;2012-08-15;1;2;122;300000;;;0
1323;2012-09-03;1;1000;280;87047;;;0
1324;2012-09-03;1;11066;280;70047;;1323;0
1325;2012-09-03;1;11069;280;17000;;1323;0
1326;2012-09-09;1;7;122;378538;Abrechnung bis 07.12 inkl. Kartendoppel;;0
1328;2012-09-15;1;1000;450;434975;;;0
1329;2012-09-15;1;10002;450;681404;;1328;0
1330;2012-09-15;1;10041;450;-196325;;1328;0
1331;2012-09-15;1;10044;450;-10797;;1328;0
1332;2012-09-15;1;10042;450;-54880;;1328;0
1333;2012-09-15;1;10043;450;-8400;;1328;0
1334;2012-09-15;1;25;450;-4000;;1328;0
1335;2012-09-15;1;11055;450;0;;1328;0
1336;2012-09-15;1;11014;450;28973;;1328;0
1337;2012-09-15;1;11072;450;31240;;1328;0
1338;2012-09-15;1;11013;450;-31240;;1328;0
1339;2012-09-15;1;11019;450;-1000;Firmenhandy;1328;0
1340;2012-09-17;1;2;122;43290;ÜBERTRAG/ÜBERWEISUNG       Ref. GS51226132357045/2;;0
1342;2012-09-17;1;2;122;140000;ÜBERTRAG/ÜBERWEISUNG       Ref. HA51226132612127/2;;0
1344;2012-09-28;1;2;122;200000;ÜBERTRAG/ÜBERWEISUNG       ÜBERTRAG AUF TAGESGELD PLUS;;0
1346;2012-10-01;1;1000;125;7723;;;0
1347;2012-10-01;1;10015;125;0;;1346;0
1348;2012-10-01;1;2107;125;10490;;1346;0
1349;2012-10-01;1;10054;125;0;;1346;0
1350;2012-10-01;1;10037;125;0;;1346;0
1351;2012-10-01;1;2500;125;-2767;;1346;0
1352;2012-10-01;1;10015;125;0;;1346;0
1353;2012-10-01;1;10015;125;0;;1346;0
1354;2012-10-03;1;1000;280;85547;;;0
1355;2012-10-03;1;11066;280;70047;;1354;0
1356;2012-10-03;1;11069;280;15500;;1354;0
1357;2012-10-04;1;2;122;5000;ÜBERTRAG/ÜBERWEISUNG       Ref. HV512278B5026689/2;;0
1359;2012-10-05;1;7;122;595731;Abrechnung bis 05.09;;0
1361;2012-10-15;1;2;122;297703;;;0
1363;2012-10-19;1;2;122;40000;ÜBERTRAG/ÜBERWEISUNG       Ref. H251229334359761/2;;0
1365;2012-11-02;1;11015;212;23627;Nachzahlung Pension;;0
1366;2012-11-02;1;1000;280;85547;;;0
1367;2012-11-02;1;11066;280;70047;;1366;0
1368;2012-11-02;1;11069;280;15500;;1366;0
1369;2012-11-02;1;10028;192;-385;;;0
1370;2012-11-02;1;7;122;896798;;;0
1372;2012-11-02;1;10009;160;-70000;AUSZAHLUNG GAA             GA NR00000607 BLZ50040000 0;;0
1373;2012-11-15;1;2;122;295015;LASTSCHRIFT EINZUG         4363 3840 3060 4000;;0
1375;2012-12-01;1;10009;160;-51324;;;0
1376;2012-12-01;1;7;122;576821;Abrechnung bis 01.12.;;0
1378;2012-12-02;1;1000;280;85547;;;0
1379;2012-12-02;1;11066;280;70047;;1378;0
1380;2012-12-02;1;11069;280;15500;;1378;0
1381;2012-12-02;1;7;122;76825;gem. Konto -> Alex;;0
1383;2012-12-05;1;10038;213;39000;Erstattung 30Feier incl. Minigolf;;0
1384;2012-12-14;1;2;122;7798234;DATUM 03.12.2012, 13.45 UHR1.TAN 188486;;0
1386;2012-12-31;1;1000;125;7435;;;0
1387;2012-12-31;1;10015;125;0;;1386;0
1388;2012-12-31;1;2107;125;10098;;1386;0
1389;2012-12-31;1;10054;125;0;;1386;0
1390;2012-12-31;1;10037;125;0;;1386;0
1391;2012-12-31;1;2500;125;-2663;;1386;0
1392;2012-12-31;1;10015;125;0;ADAC-Kartendoppel;1386;0
1393;2012-12-31;1;10015;125;0;;1386;0
1394;2012-12-31;1;1000;125;10291;KONTOABSCHLUSS             ABSCHLUSS ZINSEN KTO 283404;;0
1395;2012-12-31;1;10015;125;0;KONTOABSCHLUSS             ABSCHLUSS ZINSEN KTO 283404;1394;0
1396;2012-12-31;1;2107;125;13978;KONTOABSCHLUSS             ABSCHLUSS ZINSEN KTO 283404;1394;0
1397;2012-12-31;1;10054;125;0;KONTOABSCHLUSS             ABSCHLUSS ZINSEN KTO 283404;1394;0
1398;2012-12-31;1;10037;125;0;KONTOABSCHLUSS             ABSCHLUSS ZINSEN KTO 283404;1394;0
1399;2012-12-31;1;2500;125;-3687;KONTOABSCHLUSS             ABSCHLUSS ZINSEN KTO 283404;1394;0
1400;2012-12-31;1;10015;125;0;ADAC-Kartendoppel;1394;0
1401;2012-12-31;1;10015;125;0;KONTOABSCHLUSS             ABSCHLUSS ZINSEN KTO 283404;1394;0
1402;2013-01-02;1;1000;280;85547;;;0
1403;2013-01-02;1;11066;280;70047;;1402;0
1404;2013-01-02;1;11069;280;15500;;1402;0
1405;2013-01-04;1;2;122;70185;;;0
1407;2013-01-21;1;2;122;5000000;ÜBERTRAG/ÜBERWEISUNG       Ref. GT51302191057386/2;;0
1409;2013-01-24;1;2;122;34005;;;0
1411;2013-01-24;1;7;122;698563;Abrechung bis 24.01;;0
1413;2013-01-25;1;10015;214;5368;Erstattung 2012;;0
1414;2013-02-02;1;1000;280;85547;;;0
1415;2013-02-02;1;11066;280;70047;;1414;0
1416;2013-02-02;1;11069;280;15500;;1414;0
1417;2013-02-04;1;2;122;200000;ÜBERTRAG/ÜBERWEISUNG       Ref. H351303573450341/2;;0
1419;2013-02-09;1;7;122;209731;Abrech bis 09.02.;;0
1421;2013-03-02;1;1000;280;85547;;;0
1422;2013-03-02;1;11066;280;70047;;1421;0
1423;2013-03-02;1;11069;280;15500;;1421;0
1424;2013-03-05;1;7;122;239354;Abrechnung bis 05.03.;;0
1426;2013-03-11;1;2;122;200000;ÜBERTRAG/ÜBERWEISUNG       Ref. HV51307051739783/2;;0
1428;2013-04-01;1;1000;125;8125;;;0
1429;2013-04-01;1;10015;125;0;;1428;0
1430;2013-04-01;1;2107;125;8131;;1428;0
1431;2013-04-01;1;10054;125;-6;;1428;0
1432;2013-04-01;1;10037;125;0;;1428;0
